    26.1200, 83290.6720,    25.4492,    65.8800,    65.1000,     0.0773,  1006.0000,     0.0000,
    26.1200, 83303.4140,    25.3164,    63.6600,    61.1500,     0.0736,  1005.0000,     0.0000,
    26.1300, 83294.7340,    25.3994,    65.8800,    64.1000,     0.0767,  1007.0000,     0.0000,
    26.1200, 83303.9690,    25.3574,    65.8800,    64.1000,     0.0767,  1008.0000,     0.0000,
    26.1200, 83294.0310,    25.6543,    65.8800,    64.1000,     0.0767,  1004.0000,     0.0000,
    26.1200, 83295.9920,    25.4600,    64.8800,    63.1000,     0.0755,  1004.0000,     0.0000,
    26.1100, 83294.5940,    25.4492,    63.8800,    63.1000,     0.0749,  1005.0000,     0.0000,
    26.1200, 83298.6480,    25.4092,    63.8800,    62.1000,     0.0755,  1005.0000,     0.0000,
    26.1100, 83297.9450,    25.3574,    63.8800,    62.1000,     0.0743,  1008.0000,     0.0000,
    26.1100, 83303.2660,    25.5107,    64.8800,    63.1000,     0.0755,  1006.0000,     0.0000,
    26.1200, 83294.0310,    25.3994,    64.8800,    63.1000,     0.0755,  1005.0000,     0.0000,
    26.1100, 83295.2890,    25.6133,    64.8800,    63.1000,     0.0755,  1008.0000,     0.0000,
    26.1100, 83292.6250,    25.5928,    64.8800,    63.1000,     0.0755,  1005.0000,     0.0000,
    26.1200, 83295.9920,    25.5420,    63.8800,    62.1000,     0.0743,  1004.0000,     0.0000,
    26.1200, 83298.6480,    25.4912,    64.8800,    63.1000,     0.0755,  1005.0000,     0.0000,
    26.1000, 83295.2890,    25.7559,    64.8800,    63.1000,     0.0755,  1004.0000,     0.0000,
    26.1000, 83293.3280,    25.5107,    64.8800,    63.1000,     0.0755,  1005.0000,     0.0000,
    26.1200, 83298.6480,    25.4902,    63.8800,    62.1000,     0.0743,  1004.0000,     0.0000,
    26.1200, 83293.3280,    25.5215,    63.8800,    63.1000,     0.0749,  1004.0000,     0.0000,
    26.1100, 83299.9060,    25.5107,    63.8800,    62.1000,     0.0743,  1005.0000,     0.0000,
    26.1100, 83302.5630,    25.6748,    64.8800,    63.1000,     0.0749,  1006.0000,     0.0000,
    26.1100, 83297.9450,    25.2959,    63.8800,    63.1000,     0.0749,  1005.0000,     0.0000,
    26.1200, 83301.3130,    25.2959,    63.8800,    63.1000,     0.0749,  1005.0000,     0.0000,
    26.1000, 83299.2030,    25.4697,    63.8800,    62.1000,     0.0743,  1005.0000,     0.0000,
    26.1100, 83295.2890,    25.6230,    63.8800,    62.1000,     0.0743,  1004.0000,     0.0000,
    26.1100, 83297.2500,    25.5313,    63.8800,    62.1000,     0.0743,  1005.0000,     0.0000,
    26.1100, 83297.2500,    25.4297,    65.2100,    63.8500,     0.0761,  1005.0000,     0.0000,
    26.1100, 83296.5470,    25.6338,    64.8800,    63.1000,     0.0755,  1005.0000,     0.0000,
    26.1100, 83300.6090,    25.6748,    63.8800,    62.1000,     0.0743,  1005.0000,     0.0000,
    26.1000, 83292.6250,    25.5713,    63.8800,    62.1000,     0.0743,  1004.0000,     0.0000,
    26.1100, 83295.2890,    25.6338,    63.8800,    62.1000,     0.0743,  1005.0000,     0.0000,
    26.1100, 83295.2890,    25.4697,    67.4300,    66.8000,     0.0792,  1004.0000,     0.0000,
    26.1200, 83298.6480,    25.3682,    63.8800,    62.1000,     0.0743,  1008.0000,     0.0000,
    26.1100, 83294.5940,    25.6543,    67.4300,    65.8000,     0.0792,  1004.0000,     0.0000,
    26.1100, 83300.6090,    25.5625,    66.1000,    64.0500,     0.0767,  1005.0000,     0.0000,
    26.1100, 83297.2500,    25.6846,    66.4300,    66.8000,     0.0787,  1005.0000,     0.0000,
    26.1100, 83299.9060,    25.6543,    63.8800,    61.1000,     0.0737,  1005.0000,     0.0000,
    26.1200, 83293.3280,    25.5313,    63.8800,    62.1000,     0.0743,   990.0000,     0.0000,
    26.1000, 83297.9450,    25.3867,    63.8800,    61.1000,     0.0737,  1004.0000,     0.0000,
    26.1000, 83304.5230,    25.8262,    63.8800,    61.1000,     0.0737,  1004.0000,     0.0000,
    26.1100, 83297.2500,    25.5010,    63.8800,    62.1000,     0.0743,  1001.0000,     0.0000,
    26.1200, 83293.3280,    25.5420,    63.8800,    62.1000,     0.0743,  1005.0000,     0.0000,
    26.1200, 83298.6480,    25.5420,    63.8800,    63.1000,     0.0749,  1004.0000,     0.0000,
    26.1100, 83297.2500,    25.4697,    63.8800,    61.1000,     0.0737,  1004.0000,     0.0000,
    26.1100, 83294.5940,    25.3369,    66.4300,    65.8000,     0.0780,  1004.0000,     0.0000,
    26.1200, 83299.3520,    25.5215,    65.4300,    64.8000,     0.0768,  1004.0000,     0.0000,
    26.1200, 83298.6480,    25.6543,    63.1000,    62.0500,     0.0743,  1004.0000,     0.0000,
    26.1200, 83298.6480,    25.5723,    62.2000,    60.4500,     0.0723,  1006.0000,     0.0000,
    26.1300, 83297.3910,    25.5117,    51.5100,    51.4000,     0.0607,  1004.0000,     0.0000,
    26.1300, 83304.6720,    25.2871,    45.6100,    47.8000,     0.0552,  1004.0000,     0.0000,
    26.1100, 83299.3520,    25.2861,    39.8300,    41.7500,     0.0482,  1004.0000,     0.0000,
    26.1100, 83299.3520,    25.5830,    44.6100,    45.8000,     0.0534,  1004.0000,     0.0000,
    26.1300, 83302.7190,    25.1025,    59.2000,    56.4500,     0.0682,  1004.0000,     0.0000,
    26.1200, 83304.6720,    25.4502,    62.4300,    60.8000,     0.0727,  1007.0000,     0.0000,
    26.1300, 83300.0470,    25.4609,    65.4300,    63.8000,     0.0762,  1004.0000,     0.0000,
    26.1200, 83296.6880,    25.4297,    65.4300,    63.8000,     0.0762,  1004.0000,     0.0000,
    26.1200, 83296.6880,    25.5010,    62.8800,    61.1000,     0.0731,  1003.0000,     0.0000,
    26.1200, 83302.0160,    25.3379,    66.4300,    65.8000,     0.0780,  1004.0000,     0.0000,
    26.1200, 83298.6480,    25.3164,    64.1000,    63.0500,     0.0750,  1004.0000,     0.0000,
    26.1200, 83298.6480,    25.5107,    61.8800,    61.1000,     0.0750,  1004.0000,     0.0000,
    26.1200, 83295.9920,    25.4395,    65.4300,    63.8000,     0.0762,  1004.0000,     0.0000,
    26.1200, 83294.0310,    25.5723,    65.4300,    63.8000,     0.0762,  1004.0000,     0.0000,
    26.1200, 83295.4380,    25.3984,    62.8800,    62.1000,     0.0737,  1003.0000,     0.0000,
    26.1200, 83299.3520,    25.3887,    66.4300,    64.8000,     0.0774,  1004.0000,     0.0000,
    26.1200, 83291.3750,    25.3682,    65.4300,    64.8000,     0.0768,  1004.0000,     0.0000,
         26.1000,      83289.0940,         25.5400,         62.8800,         61.1000,          0.0731,       1004.0000,          0.0000,
         26.1000,      83298.5000,         25.8262,         65.4300,         64.8000,          0.0768,       1003.0000,          0.0000,
         26.1000,      83291.9300,         25.9590,         62.8800,         61.1000,          0.0731,       1001.0000,          0.0000,
         26.1000,      83299.2030,         25.6641,         65.4300,         65.8000,          0.0775,       1004.0000,          0.0000,
         26.1000,      83295.8440,         25.5811,         61.8800,         61.1000,          0.0726,       1003.0000,          0.0000,
         26.1000,      83293.1880,         25.5098,         65.4300,         63.8000,          0.0762,       1004.0000,          0.0000,
         26.0900,      83299.7340,         25.4277,         66.4300,         65.8000,          0.0780,       1003.0000,          0.0000,
